session_id,user_id,session_start,session_end,platform,device_type,country,is_new_user
S0004956,U003016,2025-07-08T19:51:00,2025-07-08T20:47:00,android,tablet,GB,False
S0004957,U000644,2025-09-01T22:55:00,2025-09-02T00:32:00,web,desktop,GB,False
S0004958,U000070,2025-02-27T20:20:00,2025-02-27T21:37:00,web,tablet,GB,False
S0004959,U000869,2025-01-28T14:51:00,2025-01-28T16:27:00,android,mobile,GB,False
S0004960,U002046,2025-03-26T18:19:00,2025-03-26T19:36:00,android,mobile,GB,False
S0004961,U003842,2025-08-28T15:12:00,2025-08-28T15:52:00,android,mobile,GB,True
S0004962,U000081,2025-06-29T17:08:00,2025-06-29T17:28:00,ios,mobile,GB,False
S0004963,U002397,2025-10-26T12:40:00,2025-10-26T13:40:00,ios,tablet,GB,False
S0004964,U003537,2025-09-18T17:53:00,2025-09-18T19:17:00,ios,mobile,GB,False
S0004965,U001532,2025-02-16T17:57:00,2025-02-16T18:17:00,ctv,streaming_stick,GB,False
S0004966,U003849,2025-08-28T13:38:00,2025-08-28T14:07:00,android,mobile,GB,False
S0004967,U000339,2025-02-05T11:12:00,2025-02-05T13:06:00,ios,tablet,GB,False
S0004968,U001488,2025-11-28T16:22:00,2025-11-28T17:47:00,android,tablet,GB,False
S0004969,U001246,2025-08-23T16:34:00,2025-08-23T17:49:00,ctv,smart_tv,GB,False
S0004970,U001402,2025-05-15T10:45:00,2025-05-15T11:45:00,ios,mobile,GB,False
S0004971,U000913,2025-05-17T07:11:00,2025-05-17T08:45:00,web,mobile,GB,False
S0004972,U000952,2025-05-17T14:58:00,2025-05-17T16:31:00,android,mobile,GB,False
S0004973,U003676,2025-11-11T22:35:00,2025-11-11T23:34:00,ios,mobile,GB,True
S0004974,U002707,2025-09-03T21:48:00,2025-09-03T21:56:00,android,tablet,GB,False
S0004975,U001062,2025-02-12T15:01:00,2025-02-12T15:22:00,web,desktop,GB,False
S0004976,U003707,2025-02-20T22:40:00,2025-02-21T00:34:00,ios,mobile,GB,False
S0004977,U002793,2025-03-20T16:29:00,2025-03-20T17:39:00,ios,tablet,GB,False
S0004978,U003143,2025-01-25T20:13:00,2025-01-25T20:28:00,ios,mobile,GB,False
S0004979,U003821,2025-09-20T23:14:00,2025-09-21T00:14:00,web,mobile,GB,False
S0004980,U001305,2025-09-09T10:13:00,2025-09-09T10:36:00,web,mobile,GB,False
S0004981,U002410,2025-03-17T09:21:00,2025-03-17T10:38:00,ios,mobile,GB,False
S0004982,U000640,2025-11-18T20:06:00,2025-11-18T20:54:00,web,tablet,GB,False
S0004983,U003961,2025-01-18T14:05:00,2025-01-18T15:19:00,android,mobile,GB,False
S0004984,U001373,2025-10-18T15:08:00,2025-10-18T15:33:00,web,mobile,GB,False
S0004985,U000415,2025-10-24T10:44:00,2025-10-24T11:53:00,web,tablet,GB,False
S0004986,U003640,2025-01-25T08:03:00,2025-01-25T08:36:00,ios,tablet,GB,False
S0004987,U003422,2025-02-21T18:14:00,2025-02-21T18:35:00,android,mobile,GB,False
S0004988,U000949,2025-01-15T11:31:00,2025-01-15T12:11:00,ios,tablet,GB,False
S0004989,U001641,2025-07-25T16:00:00,2025-07-25T17:02:00,ctv,smart_tv,GB,False
S0004990,U002969,2025-11-06T12:18:00,2025-11-06T14:10:00,ios,tablet,GB,False
S0004991,U003337,2025-11-07T06:37:00,2025-11-07T06:56:00,ios,tablet,GB,True
S0004992,U000886,2025-08-15T16:53:00,2025-08-15T18:19:00,web,desktop,GB,False
S0004993,U002764,2025-05-19T13:25:00,2025-05-19T13:30:00,ios,mobile,GB,True
S0004994,U002356,2025-10-28T11:21:00,2025-10-28T12:45:00,ctv,streaming_stick,GB,False
S0004995,U002705,2025-09-06T20:42:00,2025-09-06T22:28:00,web,desktop,GB,False
S0004996,U003236,2025-09-29T20:21:00,2025-09-29T21:07:00,ios,tablet,GB,False
S0004997,U000437,2025-04-23T06:06:00,2025-04-23T08:06:00,ios,tablet,GB,True
S0004998,U003595,2025-06-26T21:08:00,2025-06-26T22:40:00,ios,mobile,GB,True
S0004999,U001943,2025-04-12T14:43:00,2025-04-12T15:25:00,ios,tablet,GB,False
S0005000,U000687,2025-07-09T17:59:00,2025-07-09T19:42:00,android,tablet,GB,False
S0005001,U001526,2025-03-06T17:11:00,2025-03-06T18:05:00,ios,mobile,GB,False
S0005002,U001271,2025-02-11T13:33:00,2025-02-11T14:20:00,web,tablet,GB,False
S0005003,U001633,2025-05-31T20:20:00,2025-05-31T21:48:00,web,tablet,GB,False
S0005004,U001386,2025-04-25T19:35:00,2025-04-25T20:52:00,ios,tablet,GB,False
S0005005,U000063,2025-03-02T23:30:00,2025-03-03T00:52:00,web,mobile,GB,False
S0005006,U000740,2025-02-03T20:53:00,2025-02-03T22:46:00,ios,mobile,GB,True
S0005007,U000493,2025-04-16T10:48:00,2025-04-16T11:08:00,ios,mobile,GB,False
S0005008,U000458,2025-08-26T23:13:00,2025-08-26T23:22:00,web,mobile,GB,False
S0005009,U001289,2025-06-19T14:47:00,2025-06-19T14:56:00,android,mobile,GB,False
S0005010,U001128,2025-01-12T10:28:00,2025-01-12T12:19:00,web,tablet,GB,False
S0005011,U001854,2025-12-10T15:17:00,2025-12-10T17:00:00,android,mobile,GB,False
S0005012,U000033,2025-09-30T12:16:00,2025-09-30T12:42:00,ios,mobile,GB,False
S0005013,U000169,2025-02-11T07:32:00,2025-02-11T09:19:00,android,tablet,GB,False
S0005014,U000518,2025-11-07T17:30:00,2025-11-07T18:25:00,android,tablet,GB,False
S0005015,U001684,2025-12-31T12:07:00,2025-12-31T12:37:00,web,desktop,GB,False
S0005016,U001703,2025-03-30T17:17:00,2025-03-30T17:32:00,android,mobile,GB,False
S0005017,U002976,2025-12-30T13:06:00,2025-12-30T14:06:00,android,mobile,GB,False
S0005018,U003168,2025-08-28T15:50:00,2025-08-28T16:14:00,web,tablet,GB,False
S0005019,U001658,2025-10-29T12:55:00,2025-10-29T13:35:00,web,mobile,GB,False
S0005020,U001712,2025-07-22T12:28:00,2025-07-22T13:53:00,web,mobile,GB,False
S0005021,U002063,2025-12-04T16:21:00,2025-12-04T17:59:00,web,mobile,GB,False
S0005022,U000613,2025-06-23T15:17:00,2025-06-23T17:02:00,ctv,streaming_stick,GB,False
S0005023,U003271,2025-12-10T20:05:00,2025-12-10T22:05:00,ios,mobile,GB,False
S0005024,U003105,2025-08-02T11:07:00,2025-08-02T12:14:00,web,mobile,GB,False
S0005025,U001139,2025-07-29T15:14:00,2025-07-29T15:32:00,android,mobile,GB,False
S0005026,U000598,2025-04-03T15:22:00,2025-04-03T16:39:00,web,tablet,GB,False
S0005027,U001862,2025-12-07T15:55:00,2025-12-07T16:24:00,web,mobile,GB,False
S0005028,U001963,2025-12-23T20:52:00,2025-12-23T21:51:00,android,tablet,GB,False
S0005029,U001025,2025-07-12T07:38:00,2025-07-12T07:56:00,ios,tablet,GB,False
S0005030,U002987,2025-02-23T14:39:00,2025-02-23T15:38:00,android,tablet,GB,False
S0005031,U001069,2025-04-29T13:44:00,2025-04-29T14:59:00,android,mobile,GB,False
S0005032,U002542,2025-03-06T23:15:00,2025-03-07T00:46:00,ios,tablet,GB,False
S0005033,U000943,2025-03-18T10:57:00,2025-03-18T12:24:00,ctv,smart_tv,GB,False
S0005034,U002282,2025-12-22T16:57:00,2025-12-22T18:05:00,ios,tablet,GB,False
S0005035,U001343,2025-01-27T16:50:00,2025-01-27T18:25:00,android,tablet,GB,False
S0005036,U003559,2025-09-11T14:23:00,2025-09-11T15:47:00,android,tablet,GB,False
S0005037,U002484,2025-05-03T11:32:00,2025-05-03T11:42:00,web,mobile,GB,False
S0005038,U003517,2025-12-12T06:18:00,2025-12-12T07:09:00,web,mobile,GB,True
S0005039,U001859,2025-09-08T09:48:00,2025-09-08T10:29:00,android,mobile,GB,False
S0005040,U002398,2025-01-28T14:43:00,2025-01-28T16:35:00,ios,tablet,GB,False
S0005041,U003783,2025-01-08T15:26:00,2025-01-08T16:42:00,web,tablet,GB,False
S0005042,U001773,2025-12-26T06:32:00,2025-12-26T08:24:00,web,mobile,GB,False
S0005043,U001333,2025-07-31T14:08:00,2025-07-31T15:56:00,android,tablet,GB,False
S0005044,U001346,2025-05-28T16:21:00,2025-05-28T17:14:00,ctv,smart_tv,GB,False
S0005045,U001333,2025-05-25T12:58:00,2025-05-25T14:08:00,ctv,streaming_stick,GB,False
S0005046,U002313,2025-01-03T18:59:00,2025-01-03T19:04:00,android,mobile,GB,False
S0005047,U001152,2025-01-31T18:53:00,2025-01-31T20:36:00,ios,tablet,GB,False
S0005048,U001482,2025-12-25T22:47:00,2025-12-25T23:05:00,android,mobile,GB,False
S0005049,U003226,2025-09-06T10:56:00,2025-09-06T12:53:00,web,mobile,GB,True
S0005050,U000660,2025-12-30T07:46:00,2025-12-30T09:03:00,web,mobile,GB,False
S0005051,U002539,2025-01-08T14:36:00,2025-01-08T15:10:00,android,tablet,GB,False
S0005052,U002089,2025-03-24T19:05:00,2025-03-24T20:58:00,android,mobile,GB,False
S0005053,U003001,2025-02-14T13:50:00,2025-02-14T15:03:00,web,tablet,GB,False
S0005054,U002006,2025-04-29T16:37:00,2025-04-29T18:37:00,ctv,smart_tv,GB,False
S0005055,U003438,2025-06-13T14:15:00,2025-06-13T14:43:00,ctv,smart_tv,GB,False
S0005056,U000194,2025-10-27T12:32:00,2025-10-27T13:41:00,web,desktop,GB,False
S0005057,U002636,2025-03-12T13:27:00,2025-03-12T15:23:00,android,tablet,GB,False
S0005058,U003341,2025-07-27T13:28:00,2025-07-27T14:49:00,ios,mobile,GB,False
S0005059,U003774,2025-06-22T10:19:00,2025-06-22T10:40:00,android,tablet,GB,False
S0005060,U001886,2025-03-02T14:17:00,2025-03-02T15:53:00,web,tablet,GB,False
S0005061,U002859,2025-07-13T12:59:00,2025-07-13T14:43:00,ios,mobile,GB,False
S0005062,U002396,2025-11-11T22:02:00,2025-11-11T22:48:00,ios,tablet,GB,False
S0005063,U003551,2025-10-16T16:17:00,2025-10-16T17:39:00,ios,tablet,GB,False
S0005064,U002885,2025-12-30T12:57:00,2025-12-30T13:03:00,web,desktop,GB,True
S0005065,U002263,2025-11-26T11:36:00,2025-11-26T13:08:00,android,tablet,GB,True
S0005066,U003649,2025-08-19T09:31:00,2025-08-19T10:00:00,android,tablet,GB,False
S0005067,U003564,2025-08-06T23:23:00,2025-08-07T01:06:00,ios,tablet,GB,False
S0005068,U003514,2025-11-29T16:49:00,2025-11-29T17:54:00,android,mobile,GB,False
S0005069,U000782,2025-04-24T18:49:00,2025-04-24T19:17:00,android,tablet,GB,False
S0005070,U002564,2025-11-15T23:02:00,2025-11-16T00:10:00,ios,tablet,GB,False
S0005071,U001207,2025-08-03T15:03:00,2025-08-03T15:15:00,android,tablet,GB,False
S0005072,U002184,2025-02-18T14:01:00,2025-02-18T15:04:00,ios,tablet,GB,False
S0005073,U000370,2025-01-24T20:57:00,2025-01-24T22:02:00,android,tablet,GB,False
S0005074,U000576,2025-07-17T17:06:00,2025-07-17T17:34:00,ctv,streaming_stick,GB,False
S0005075,U002576,2025-01-26T20:09:00,2025-01-26T21:25:00,ctv,streaming_stick,GB,False
S0005076,U001852,2025-08-15T17:18:00,2025-08-15T19:16:00,android,mobile,GB,False
S0005077,U001549,2025-09-30T16:02:00,2025-09-30T16:39:00,ios,mobile,GB,False
S0005078,U002345,2025-12-07T07:44:00,2025-12-07T08:13:00,web,mobile,GB,False
S0005079,U003319,2025-07-05T17:31:00,2025-07-05T18:51:00,web,tablet,GB,False
S0005080,U000784,2025-01-06T14:01:00,2025-01-06T14:10:00,ctv,smart_tv,GB,False
S0005081,U002434,2025-12-10T12:21:00,2025-12-10T13:42:00,android,tablet,GB,False
S0005082,U000008,2025-06-22T13:52:00,2025-06-22T15:36:00,android,tablet,GB,False
S0005083,U002927,2025-04-19T12:27:00,2025-04-19T12:33:00,android,mobile,GB,False
S0005084,U003141,2025-04-09T19:28:00,2025-04-09T19:50:00,android,tablet,GB,False
S0005085,U001749,2025-03-22T22:55:00,2025-03-22T23:42:00,android,mobile,GB,False
S0005086,U002878,2025-02-10T18:28:00,2025-02-10T19:53:00,android,tablet,GB,True
S0005087,U002083,2025-10-06T18:07:00,2025-10-06T19:23:00,ios,tablet,GB,False
S0005088,U001771,2025-12-14T16:05:00,2025-12-14T17:39:00,ios,mobile,GB,False
S0005089,U003641,2025-06-02T14:13:00,2025-06-02T14:22:00,ios,mobile,GB,False
S0005090,U001240,2025-01-03T16:47:00,2025-01-03T17:27:00,ios,tablet,GB,False
S0005091,U002075,2025-05-07T17:27:00,2025-05-07T19:22:00,android,tablet,GB,False
S0005092,U002908,2025-06-20T13:30:00,2025-06-20T13:47:00,ios,mobile,GB,False
S0005093,U002375,2025-04-26T18:55:00,2025-04-26T20:27:00,android,mobile,GB,False
S0005094,U003376,2025-07-04T15:03:00,2025-07-04T16:08:00,web,tablet,GB,False
S0005095,U000078,2025-03-21T17:32:00,2025-03-21T18:38:00,android,mobile,GB,False
S0005096,U000654,2025-05-17T13:01:00,2025-05-17T14:53:00,ios,mobile,GB,False
S0005097,U001383,2025-12-30T09:05:00,2025-12-30T10:09:00,web,mobile,GB,False
S0005098,U000496,2025-03-15T09:15:00,2025-03-15T09:35:00,android,mobile,GB,False
S0005099,U000949,2025-04-15T10:52:00,2025-04-15T12:19:00,ios,mobile,GB,False
S0005100,U002231,2025-01-11T08:06:00,2025-01-11T09:27:00,ctv,smart_tv,GB,False
S0005101,U003602,2025-09-25T17:30:00,2025-09-25T18:07:00,ctv,smart_tv,GB,False
S0005102,U000126,2025-07-31T15:23:00,2025-07-31T16:26:00,web,mobile,GB,False
S0005103,U000826,2025-02-27T23:03:00,2025-02-27T23:30:00,ios,tablet,GB,False
S0005104,U002475,2025-01-03T17:32:00,2025-01-03T19:24:00,ios,mobile,GB,False
S0005105,U002625,2025-03-18T16:09:00,2025-03-18T17:56:00,ios,mobile,GB,False
S0005106,U002056,2025-04-09T15:54:00,2025-04-09T16:15:00,ios,tablet,GB,False
S0005107,U000302,2025-10-12T23:21:00,2025-10-13T01:19:00,ios,mobile,GB,False
S0005108,U001973,2025-01-18T23:39:00,2025-01-19T01:06:00,ios,mobile,GB,False
S0005109,U003846,2025-05-13T15:52:00,2025-05-13T16:48:00,ctv,smart_tv,GB,False
S0005110,U003333,2025-01-28T19:58:00,2025-01-28T20:12:00,ios,mobile,GB,False
S0005111,U003121,2025-06-19T08:26:00,2025-06-19T10:19:00,android,mobile,GB,False
S0005112,U002277,2025-04-02T08:56:00,2025-04-02T10:44:00,android,mobile,GB,False
S0005113,U002641,2025-12-05T17:54:00,2025-12-05T19:46:00,android,tablet,GB,False
S0005114,U002288,2025-04-21T09:26:00,2025-04-21T10:42:00,android,tablet,GB,False
S0005115,U003141,2025-02-10T19:23:00,2025-02-10T19:43:00,web,tablet,GB,False
S0005116,U001716,2025-04-12T16:49:00,2025-04-12T17:04:00,android,tablet,GB,False
S0005117,U003470,2025-05-28T20:16:00,2025-05-28T21:45:00,android,mobile,GB,False
S0005118,U002701,2025-10-03T20:38:00,2025-10-03T22:02:00,android,tablet,GB,True
S0005119,U000220,2025-05-01T07:35:00,2025-05-01T08:10:00,android,tablet,GB,False
S0005120,U003802,2025-09-27T10:40:00,2025-09-27T10:45:00,ctv,smart_tv,GB,False
S0005121,U003529,2025-04-11T13:52:00,2025-04-11T15:04:00,ctv,smart_tv,GB,False
S0005122,U000501,2025-10-17T12:56:00,2025-10-17T14:51:00,ios,mobile,GB,False
S0005123,U001834,2025-08-20T16:32:00,2025-08-20T17:22:00,ctv,streaming_stick,GB,True
S0005124,U001255,2025-12-23T15:08:00,2025-12-23T15:16:00,web,mobile,GB,False
S0005125,U000052,2025-05-29T16:33:00,2025-05-29T17:36:00,ctv,smart_tv,GB,True
S0005126,U000834,2025-05-23T14:40:00,2025-05-23T16:17:00,ios,tablet,GB,False
S0005127,U003667,2025-08-11T17:07:00,2025-08-11T18:47:00,ios,tablet,GB,False
S0005128,U002880,2025-12-31T16:11:00,2025-12-31T17:35:00,web,desktop,GB,False
S0005129,U000859,2025-04-27T16:47:00,2025-04-27T17:55:00,web,tablet,GB,False
S0005130,U002187,2025-01-26T14:58:00,2025-01-26T16:41:00,web,desktop,GB,False
S0005131,U000472,2025-12-04T14:24:00,2025-12-04T15:37:00,ios,tablet,GB,False
S0005132,U001763,2025-02-02T07:40:00,2025-02-02T09:34:00,ios,mobile,GB,False
S0005133,U003474,2025-04-16T13:43:00,2025-04-16T14:11:00,ctv,streaming_stick,GB,False
S0005134,U001136,2025-09-10T12:47:00,2025-09-10T13:44:00,ios,tablet,GB,False
S0005135,U000814,2025-03-19T17:47:00,2025-03-19T19:07:00,web,mobile,GB,False
S0005136,U000532,2025-09-02T07:49:00,2025-09-02T08:06:00,ctv,smart_tv,GB,False
S0005137,U001274,2025-10-02T15:21:00,2025-10-02T17:11:00,web,tablet,GB,False
S0005138,U000866,2025-08-08T06:38:00,2025-08-08T07:32:00,web,tablet,GB,False
S0005139,U002706,2025-11-16T09:13:00,2025-11-16T09:19:00,ctv,smart_tv,GB,False
S0005140,U002027,2025-03-12T16:32:00,2025-03-12T17:35:00,ios,tablet,GB,False
S0005141,U003794,2025-12-27T19:43:00,2025-12-27T20:06:00,ios,mobile,GB,False
S0005142,U002843,2025-10-05T14:43:00,2025-10-05T16:19:00,ios,tablet,GB,False
S0005143,U000253,2025-08-24T14:37:00,2025-08-24T16:10:00,web,mobile,GB,False
S0005144,U002100,2025-03-21T14:48:00,2025-03-21T14:56:00,android,tablet,GB,False
S0005145,U001725,2025-08-26T11:44:00,2025-08-26T12:59:00,ios,mobile,GB,False
S0005146,U001513,2025-12-01T13:38:00,2025-12-01T15:28:00,ctv,streaming_stick,GB,False
S0005147,U001419,2025-03-28T12:56:00,2025-03-28T14:08:00,web,mobile,GB,False
S0005148,U000694,2025-03-05T09:45:00,2025-03-05T10:00:00,web,mobile,GB,True
S0005149,U002955,2025-10-19T18:17:00,2025-10-19T18:45:00,ios,tablet,GB,False
S0005150,U003892,2025-02-23T12:19:00,2025-02-23T12:44:00,android,tablet,GB,False
S0005151,U003728,2025-10-03T16:13:00,2025-10-03T17:06:00,web,tablet,GB,False
S0005152,U002521,2025-05-22T14:48:00,2025-05-22T15:45:00,ios,tablet,GB,False
S0005153,U000926,2025-03-04T17:12:00,2025-03-04T18:30:00,ios,tablet,GB,False
S0005154,U001542,2025-02-02T15:54:00,2025-02-02T17:35:00,android,tablet,GB,False
S0005155,U002565,2025-08-28T23:30:00,2025-08-29T00:32:00,android,tablet,GB,False
S0005156,U002435,2025-03-30T06:12:00,2025-03-30T06:33:00,ios,mobile,GB,False
S0005157,U002099,2025-04-10T15:11:00,2025-04-10T15:26:00,android,tablet,GB,False
S0005158,U002316,2025-01-15T16:57:00,2025-01-15T17:21:00,android,tablet,GB,False
S0005159,U002889,2025-02-26T22:30:00,2025-02-26T23:02:00,ios,tablet,GB,False
S0005160,U000881,2025-09-09T09:55:00,2025-09-09T10:03:00,web,tablet,GB,False
S0005161,U003266,2025-02-06T17:05:00,2025-02-06T17:37:00,web,mobile,GB,False
S0005162,U003722,2025-10-27T08:34:00,2025-10-27T09:41:00,web,mobile,GB,False
S0005163,U000781,2025-09-12T14:11:00,2025-09-12T15:17:00,android,mobile,GB,False
S0005164,U000659,2025-07-24T08:11:00,2025-07-24T08:29:00,web,tablet,GB,False
S0005165,U003755,2025-02-09T14:18:00,2025-02-09T14:57:00,web,mobile,GB,False
S0005166,U001868,2025-09-24T16:16:00,2025-09-24T17:30:00,android,tablet,GB,False
S0005167,U000544,2025-08-18T23:16:00,2025-08-19T01:08:00,web,desktop,GB,False
S0005168,U001235,2025-05-15T10:09:00,2025-05-15T11:57:00,android,tablet,GB,True
S0005169,U000855,2025-08-26T14:19:00,2025-08-26T15:50:00,web,mobile,GB,False
S0005170,U003054,2025-02-13T23:30:00,2025-02-14T00:13:00,ios,tablet,GB,False
S0005171,U002108,2025-08-06T17:31:00,2025-08-06T17:50:00,web,mobile,GB,False
S0005172,U000858,2025-11-12T16:22:00,2025-11-12T17:15:00,ctv,streaming_stick,GB,False
S0005173,U001899,2025-05-07T23:46:00,2025-05-08T00:45:00,web,mobile,GB,False
S0005174,U002943,2025-06-10T14:54:00,2025-06-10T15:42:00,android,tablet,GB,False
S0005175,U003089,2025-09-23T23:47:00,2025-09-24T00:09:00,web,desktop,GB,False
S0005176,U001719,2025-04-27T18:52:00,2025-04-27T19:00:00,ctv,smart_tv,GB,False
S0005177,U003926,2025-11-20T11:08:00,2025-11-20T12:20:00,web,tablet,GB,False
S0005178,U000978,2025-04-09T21:39:00,2025-04-09T21:48:00,ios,mobile,GB,False
S0005179,U000186,2025-02-14T14:20:00,2025-02-14T14:45:00,ctv,streaming_stick,GB,False
S0005180,U003250,2025-04-04T10:31:00,2025-04-04T12:24:00,android,tablet,GB,False
S0005181,U000061,2025-04-10T18:39:00,2025-04-10T19:58:00,ios,mobile,GB,False
S0005182,U000385,2025-10-01T21:11:00,2025-10-01T22:38:00,android,mobile,GB,False
S0005183,U002482,2025-02-01T14:32:00,2025-02-01T14:54:00,ios,tablet,GB,False
S0005184,U001146,2025-07-01T18:35:00,2025-07-01T19:54:00,android,tablet,GB,False
S0005185,U003059,2025-12-11T08:22:00,2025-12-11T09:34:00,android,mobile,GB,False
S0005186,U001099,2025-06-20T21:00:00,2025-06-20T21:29:00,android,tablet,GB,False
S0005187,U001768,2025-09-05T22:53:00,2025-09-05T23:28:00,android,mobile,GB,False
S0005188,U002433,2025-08-21T22:53:00,2025-08-21T23:42:00,android,tablet,GB,True
S0005189,U003564,2025-06-28T20:31:00,2025-06-28T21:29:00,ctv,smart_tv,GB,False
S0005190,U003603,2025-10-09T10:16:00,2025-10-09T12:10:00,ios,mobile,GB,False
S0005191,U000254,2025-01-09T17:05:00,2025-01-09T18:56:00,android,mobile,GB,False
S0005192,U000360,2025-08-03T12:37:00,2025-08-03T12:54:00,ctv,streaming_stick,GB,False
S0005193,U000169,2025-06-28T18:31:00,2025-06-28T19:24:00,android,tablet,GB,False
S0005194,U001179,2025-03-16T20:51:00,2025-03-16T21:21:00,android,mobile,GB,False
S0005195,U002726,2025-03-25T21:09:00,2025-03-25T22:24:00,ctv,streaming_stick,GB,False
S0005196,U000365,2025-06-09T16:59:00,2025-06-09T18:15:00,android,mobile,GB,False
S0005197,U001718,2025-01-19T14:12:00,2025-01-19T16:09:00,android,tablet,GB,False
S0005198,U000317,2025-08-10T15:45:00,2025-08-10T17:22:00,ctv,smart_tv,GB,False
S0005199,U003024,2025-10-15T11:17:00,2025-10-15T12:37:00,ios,mobile,GB,False
S0005200,U002138,2025-11-04T15:26:00,2025-11-04T16:47:00,web,mobile,GB,False
S0005201,U001858,2025-12-10T13:05:00,2025-12-10T13:41:00,ctv,streaming_stick,GB,False
S0005202,U002108,2025-02-04T08:14:00,2025-02-04T08:22:00,web,tablet,GB,True
S0005203,U000165,2025-10-10T17:46:00,2025-10-10T19:07:00,ctv,streaming_stick,GB,False
S0005204,U000442,2025-05-11T19:19:00,2025-05-11T21:00:00,ctv,streaming_stick,GB,False
S0005205,U002955,2025-10-22T17:04:00,2025-10-22T17:52:00,ctv,streaming_stick,GB,False
S0005206,U000506,2025-06-07T20:24:00,2025-06-07T20:54:00,web,mobile,GB,False
S0005207,U001807,2025-08-24T13:20:00,2025-08-24T14:51:00,web,tablet,GB,False
S0005208,U003416,2025-02-17T19:38:00,2025-02-17T20:20:00,android,mobile,GB,False
S0005209,U002922,2025-01-22T09:30:00,2025-01-22T09:52:00,android,tablet,GB,False
S0005210,U001253,2025-06-30T07:32:00,2025-06-30T08:48:00,android,tablet,GB,False
S0005211,U001875,2025-02-03T15:22:00,2025-02-03T16:05:00,web,tablet,GB,False
S0005212,U002870,2025-08-28T14:30:00,2025-08-28T15:32:00,ios,mobile,GB,False
S0005213,U002266,2025-03-28T09:47:00,2025-03-28T11:43:00,android,mobile,GB,False
S0005214,U001583,2025-04-15T18:09:00,2025-04-15T19:02:00,ios,mobile,GB,False
S0005215,U001770,2025-08-20T11:03:00,2025-08-20T11:15:00,android,mobile,GB,False
S0005216,U000267,2025-07-02T20:39:00,2025-07-02T20:52:00,android,tablet,GB,False
S0005217,U001921,2025-08-14T12:44:00,2025-08-14T14:31:00,ctv,smart_tv,GB,False
S0005218,U003724,2025-02-28T13:06:00,2025-02-28T14:13:00,ios,mobile,GB,False
S0005219,U002526,2025-04-23T18:28:00,2025-04-23T18:50:00,android,mobile,GB,False
S0005220,U000542,2025-05-31T12:51:00,2025-05-31T13:14:00,ios,mobile,GB,False
S0005221,U000234,2025-03-31T23:46:00,2025-04-01T00:21:00,ctv,smart_tv,GB,True
