impression_id,campaign_id,play_event_id,served_at,programme_id,ad_position,device_type,revenue_gbp
IMP00004616,CAM0042,EV00001021,2025-10-24T19:13:44,P011,mid,streaming_stick,0.0238
IMP00004617,CAM0003,EV00015060,2025-09-09T12:16:23,P048,pre,mobile,0.039
IMP00004618,CAM0056,EV00010472,2025-07-16T19:31:50,P018,pre,mobile,0.0374
IMP00004619,CAM0048,EV00013281,2025-01-12T11:28:58,P033,pre,smart_tv,0.0381
IMP00004620,CAM0048,EV00013487,2025-11-29T09:45:01,P022,mid,mobile,0.0449
IMP00004621,CAM0011,EV00009684,2025-05-15T10:54:25,P023,post,streaming_stick,0.021
IMP00004622,CAM0048,EV00000075,2025-05-05T00:01:15,P045,pre,mobile,0.0203
IMP00004623,CAM0029,EV00001359,2025-06-17T13:40:25,P040,mid,tablet,0.0336
IMP00004624,CAM0020,EV00010600,2025-08-25T09:57:25,P003,pre,tablet,0.0301
IMP00004625,CAM0005,EV00004282,2025-10-16T11:19:50,P049,mid,mobile,0.0341
IMP00004626,CAM0031,EV00011002,2025-09-07T00:04:21,P041,mid,desktop,0.0314
IMP00004627,CAM0002,EV00017108,2025-01-21T15:03:30,P034,mid,tablet,0.0306
IMP00004628,CAM0012,EV00004034,2025-10-23T12:38:27,P056,mid,mobile,0.0243
IMP00004629,CAM0050,EV00006844,2025-08-31T06:28:29,P015,pre,tablet,0.0229
IMP00004630,CAM0053,EV00010791,2025-02-19T10:45:49,P028,pre,desktop,0.0415
IMP00004631,CAM0012,EV00001480,2025-12-30T17:27:23,P028,mid,tablet,0.0213
IMP00004632,CAM0026,EV00006422,2025-04-29T07:10:25,P018,mid,mobile,0.021
IMP00004633,CAM0031,EV00007813,2025-08-17T18:17:26,P041,pre,tablet,0.0233
IMP00004634,CAM0036,EV00007978,2025-02-27T06:48:52,P059,pre,mobile,0.0256
IMP00004635,CAM0008,EV00006132,2025-12-14T15:40:35,P061,mid,tablet,0.04
IMP00004636,CAM0013,EV00011825,2025-05-21T09:06:33,P027,pre,mobile,0.0322
IMP00004637,CAM0004,EV00018723,2025-04-12T07:44:49,P033,mid,tablet,0.0288
IMP00004638,CAM0045,EV00013337,2025-10-26T22:07:06,P011,mid,mobile,0.0432
IMP00004639,CAM0026,EV00014718,2025-10-31T16:51:42,P055,pre,mobile,0.0365
IMP00004640,CAM0030,EV00019685,2025-07-16T19:47:06,P044,pre,mobile,0.0395
IMP00004641,CAM0054,EV00017665,2025-11-06T11:59:36,P006,mid,tablet,0.023
IMP00004642,CAM0034,EV00001821,2025-09-06T14:49:25,P022,mid,mobile,0.0371
IMP00004643,CAM0019,EV00015690,2025-10-01T00:09:12,P038,mid,mobile,0.0251
IMP00004644,CAM0040,EV00009224,2025-12-24T16:41:04,P033,pre,streaming_stick,0.0325
IMP00004645,CAM0006,EV00002846,2025-07-09T09:01:17,P013,mid,tablet,0.0362
IMP00004646,CAM0026,EV00006792,2025-03-21T16:51:58,P049,mid,streaming_stick,0.0434
IMP00004647,CAM0015,EV00010410,2025-04-13T07:34:42,P043,pre,tablet,0.0366
IMP00004648,CAM0028,EV00009278,2025-09-30T12:31:29,P010,mid,mobile,0.0307
IMP00004649,CAM0014,EV00003275,2025-12-13T14:56:39,P058,pre,mobile,0.0415
IMP00004650,CAM0037,EV00010176,2025-12-13T19:55:19,P005,pre,tablet,0.0447
IMP00004651,CAM0003,EV00018188,2025-11-19T18:01:20,P003,mid,mobile,0.0355
IMP00004652,CAM0039,EV00003920,2025-06-22T12:42:56,P023,post,mobile,0.0385
IMP00004653,CAM0046,EV00004504,2025-09-04T22:31:43,P005,pre,mobile,0.0439
IMP00004654,CAM0056,EV00011925,2025-05-11T21:22:46,P001,pre,tablet,0.0222
IMP00004655,CAM0059,EV00007620,2025-10-29T15:23:38,P037,pre,tablet,0.0387
IMP00004656,CAM0018,EV00012259,2025-08-09T19:47:03,P028,pre,smart_tv,0.022
IMP00004657,CAM0054,EV00019258,2025-07-09T00:03:07,P016,mid,tablet,0.0282
IMP00004658,CAM0037,EV00010713,2025-09-08T15:41:53,P023,pre,tablet,0.034
IMP00004659,CAM0041,EV00015141,2025-11-08T15:29:28,P051,pre,streaming_stick,0.0343
IMP00004660,CAM0048,EV00008954,2025-06-30T16:14:58,P026,post,smart_tv,0.0265
IMP00004661,CAM0032,EV00002866,2025-08-11T18:45:56,P040,mid,smart_tv,0.0447
IMP00004662,CAM0026,EV00011520,2025-06-28T14:02:45,P030,mid,smart_tv,0.0274
IMP00004663,CAM0001,EV00016627,2025-05-24T09:47:14,P050,pre,desktop,0.0337
IMP00004664,CAM0042,EV00019852,2025-04-24T11:51:08,P010,mid,mobile,0.0422
IMP00004665,CAM0024,EV00007017,2025-11-13T14:35:27,P020,pre,mobile,0.0408
IMP00004666,CAM0015,EV00009856,2025-12-31T15:37:14,P022,pre,tablet,0.0385
IMP00004667,CAM0047,EV00018165,2025-11-28T16:29:26,P057,mid,tablet,0.044
IMP00004668,CAM0015,EV00007583,2025-07-05T22:23:13,P048,pre,smart_tv,0.03
IMP00004669,CAM0037,EV00017516,2025-02-06T14:48:36,P024,post,tablet,0.0304
IMP00004670,CAM0035,EV00018712,2025-08-17T16:58:07,P003,pre,tablet,0.0285
IMP00004671,CAM0047,EV00002117,2025-05-24T13:31:55,P035,mid,smart_tv,0.0231
IMP00004672,CAM0052,EV00006907,2025-02-28T19:03:29,P033,mid,tablet,0.0351
IMP00004673,CAM0043,EV00011276,2025-07-29T18:45:54,P045,pre,streaming_stick,0.035
IMP00004674,CAM0047,EV00006667,2025-01-30T20:31:10,P053,mid,tablet,0.0337
IMP00004675,CAM0032,EV00000189,2025-09-19T15:23:09,P029,pre,mobile,0.0306
IMP00004676,CAM0038,EV00017096,2025-02-16T14:04:11,P038,pre,mobile,0.0309
IMP00004677,CAM0046,EV00002376,2025-08-06T23:24:55,P006,pre,tablet,0.0334
IMP00004678,CAM0054,EV00004891,2025-02-10T15:23:41,P056,mid,smart_tv,0.0274
IMP00004679,CAM0054,EV00018991,2025-06-25T13:48:35,P057,pre,mobile,0.0248
IMP00004680,CAM0054,EV00010240,2025-06-05T15:21:15,P032,pre,desktop,0.0206
IMP00004681,CAM0031,EV00015791,2025-12-24T08:37:36,P030,post,tablet,0.0328
IMP00004682,CAM0028,EV00010738,2025-11-13T21:13:01,P060,mid,mobile,0.0261
IMP00004683,CAM0008,EV00006648,2025-04-02T17:36:32,P035,pre,mobile,0.0382
IMP00004684,CAM0045,EV00011482,2025-09-16T15:06:34,P005,pre,desktop,0.0437
IMP00004685,CAM0016,EV00003106,2025-11-12T18:34:26,P043,pre,mobile,0.0261
IMP00004686,CAM0043,EV00016246,2025-12-16T18:30:01,P056,pre,mobile,0.0367
IMP00004687,CAM0015,EV00010196,2025-06-21T15:37:06,P029,pre,tablet,0.0313
IMP00004688,CAM0003,EV00018728,2025-02-06T20:31:09,P006,mid,tablet,0.0281
IMP00004689,CAM0032,EV00010130,2025-01-31T18:08:38,P060,mid,tablet,0.0246
IMP00004690,CAM0050,EV00005731,2025-02-22T15:49:33,P056,post,mobile,0.0422
IMP00004691,CAM0025,EV00003726,2025-08-20T20:17:21,P023,post,desktop,0.0376
IMP00004692,CAM0027,EV00017358,2025-07-10T15:10:40,P008,mid,smart_tv,0.0239
IMP00004693,CAM0020,EV00016508,2025-02-03T14:31:07,P020,pre,tablet,0.0348
IMP00004694,CAM0021,EV00002611,2025-06-11T07:54:53,P019,pre,streaming_stick,0.0394
IMP00004695,CAM0005,EV00013774,2025-10-17T20:09:30,P031,pre,mobile,0.042
IMP00004696,CAM0024,EV00014427,2025-08-04T22:01:51,P024,pre,streaming_stick,0.0224
IMP00004697,CAM0053,EV00016401,2025-10-20T21:06:50,P041,mid,mobile,0.0239
IMP00004698,CAM0032,EV00015912,2025-01-19T16:54:23,P050,mid,mobile,0.021
IMP00004699,CAM0057,EV00000656,2025-05-13T14:54:41,P019,pre,tablet,0.0388
IMP00004700,CAM0031,EV00010262,2025-12-18T19:45:27,P052,post,streaming_stick,0.0319
IMP00004701,CAM0053,EV00001736,2025-10-27T22:00:49,P006,pre,tablet,0.0373
IMP00004702,CAM0041,EV00016898,2025-09-22T14:57:46,P051,pre,mobile,0.0426
IMP00004703,CAM0030,EV00017942,2025-12-02T18:43:59,P052,mid,tablet,0.0433
IMP00004704,CAM0043,EV00004719,2025-11-28T15:56:35,P032,pre,mobile,0.0437
IMP00004705,CAM0044,EV00001726,2025-09-05T19:08:04,P031,pre,mobile,0.0305
IMP00004706,CAM0049,EV00013188,2025-03-25T17:18:32,P046,pre,tablet,0.0299
IMP00004707,CAM0037,EV00014138,2025-01-15T18:19:18,P029,mid,streaming_stick,0.0427
IMP00004708,CAM0044,EV00016536,2025-06-18T13:26:12,P035,pre,mobile,0.0279
IMP00004709,CAM0011,EV00008087,2025-08-20T20:54:59,P033,mid,mobile,0.0423
IMP00004710,CAM0022,EV00018451,2025-03-16T09:58:29,P035,mid,streaming_stick,0.0447
IMP00004711,CAM0037,EV00013850,2025-06-20T17:57:40,P046,pre,tablet,0.0393
IMP00004712,CAM0014,EV00002190,2025-09-18T13:20:28,P032,pre,mobile,0.0386
IMP00004713,CAM0001,EV00001435,2025-09-27T17:06:22,P043,pre,mobile,0.044
IMP00004714,CAM0040,EV00017545,2025-05-14T12:26:37,P009,mid,streaming_stick,0.0268
IMP00004715,CAM0022,EV00011818,2025-02-26T19:35:51,P014,mid,desktop,0.038
IMP00004716,CAM0010,EV00002966,2025-05-17T10:11:52,P001,post,desktop,0.023
IMP00004717,CAM0020,EV00018926,2025-08-30T21:33:59,P050,post,mobile,0.0348
IMP00004718,CAM0017,EV00001799,2025-04-23T12:44:41,P060,pre,tablet,0.0209
IMP00004719,CAM0021,EV00005569,2025-04-07T15:20:56,P026,mid,tablet,0.0217
IMP00004720,CAM0051,EV00014373,2025-09-24T17:54:40,P043,mid,smart_tv,0.0327
IMP00004721,CAM0020,EV00011874,2025-02-23T14:17:39,P034,post,tablet,0.0352
IMP00004722,CAM0007,EV00009699,2025-07-11T18:03:49,P005,mid,mobile,0.0233
IMP00004723,CAM0055,EV00018618,2025-11-18T12:29:05,P023,pre,desktop,0.0262
IMP00004724,CAM0037,EV00006848,2025-03-16T06:46:48,P011,pre,tablet,0.0231
IMP00004725,CAM0050,EV00014124,2025-09-14T23:05:23,P059,pre,streaming_stick,0.0277
IMP00004726,CAM0018,EV00002924,2025-04-13T14:52:18,P031,mid,mobile,0.037
IMP00004727,CAM0008,EV00016074,2025-09-24T09:41:55,P062,pre,mobile,0.0208
IMP00004728,CAM0049,EV00005509,2025-08-30T13:59:05,P020,mid,tablet,0.0419
IMP00004729,CAM0045,EV00003956,2025-08-02T16:28:23,P033,pre,desktop,0.026
IMP00004730,CAM0002,EV00015678,2025-09-24T15:27:38,P043,pre,mobile,0.0378
IMP00004731,CAM0005,EV00014274,2025-03-14T16:23:50,P022,pre,mobile,0.0438
IMP00004732,CAM0047,EV00008926,2025-01-27T16:53:33,P017,pre,tablet,0.0411
IMP00004733,CAM0031,EV00004823,2025-03-05T21:12:42,P017,pre,mobile,0.0266
IMP00004734,CAM0009,EV00020119,2025-08-29T08:56:23,P013,mid,smart_tv,0.0248
IMP00004735,CAM0003,EV00008882,2025-07-12T09:16:02,P029,mid,mobile,0.0362
IMP00004736,CAM0050,EV00004178,2025-08-10T19:03:25,P028,mid,mobile,0.0269
IMP00004737,CAM0011,EV00004217,2025-11-02T08:53:03,P028,mid,tablet,0.0269
IMP00004738,CAM0024,EV00000297,2025-04-10T14:03:18,P027,mid,mobile,0.0303
IMP00004739,CAM0048,EV00016383,2025-04-27T15:43:13,P048,mid,tablet,0.0225
IMP00004740,CAM0044,EV00005303,2025-12-25T22:38:23,P033,pre,mobile,0.0318
IMP00004741,CAM0025,EV00000906,2025-04-29T21:45:11,P026,pre,tablet,0.0251
IMP00004742,CAM0013,EV00000312,2025-04-15T10:35:26,P013,mid,mobile,0.0393
IMP00004743,CAM0003,EV00004406,2025-11-21T20:15:06,P017,mid,mobile,0.0331
IMP00004744,CAM0045,EV00014915,2025-08-16T20:10:39,P022,pre,desktop,0.0328
IMP00004745,CAM0005,EV00007342,2025-04-08T19:17:28,P057,post,smart_tv,0.026
IMP00004746,CAM0058,EV00013563,2025-09-18T14:36:34,P055,mid,mobile,0.0227
IMP00004747,CAM0016,EV00012694,2025-12-07T14:31:00,P051,mid,tablet,0.0298
IMP00004748,CAM0038,EV00007207,2025-05-15T10:49:45,P037,pre,mobile,0.0425
IMP00004749,CAM0036,EV00005054,2025-03-10T23:34:38,P019,pre,tablet,0.0426
IMP00004750,CAM0051,EV00007980,2025-02-27T07:33:53,P059,mid,mobile,0.0329
IMP00004751,CAM0031,EV00016412,2025-01-18T11:07:22,P013,pre,smart_tv,0.0399
IMP00004752,CAM0024,EV00010715,2025-09-08T16:11:53,P023,mid,tablet,0.0361
IMP00004753,CAM0043,EV00005900,2025-01-15T17:28:28,P001,mid,tablet,0.0376
IMP00004754,CAM0036,EV00012749,2025-10-10T09:17:32,P011,post,smart_tv,0.0352
IMP00004755,CAM0007,EV00006390,2025-01-13T20:22:49,P046,pre,tablet,0.0377
IMP00004756,CAM0020,EV00003618,2025-02-27T20:29:52,P023,pre,mobile,0.0441
IMP00004757,CAM0053,EV00003300,2025-04-09T17:51:52,P038,pre,streaming_stick,0.0292
IMP00004758,CAM0038,EV00018600,2025-05-17T07:11:40,P061,mid,desktop,0.0396
IMP00004759,CAM0028,EV00017201,2025-09-04T17:58:12,P007,mid,tablet,0.0218
IMP00004760,CAM0030,EV00007708,2025-08-30T10:29:11,P012,post,streaming_stick,0.0233
IMP00004761,CAM0049,EV00002603,2025-12-09T17:10:13,P019,mid,tablet,0.0296
IMP00004762,CAM0045,EV00011605,2025-05-13T11:39:08,P002,mid,tablet,0.0206
IMP00004763,CAM0012,EV00003006,2025-03-04T14:32:21,P022,mid,mobile,0.0257
IMP00004764,CAM0002,EV00017454,2025-07-17T14:55:02,P057,pre,tablet,0.0356
IMP00004765,CAM0010,EV00002697,2025-04-22T08:08:40,P059,pre,mobile,0.0239
IMP00004766,CAM0007,EV00014116,2025-06-29T11:05:54,P060,mid,tablet,0.0281
IMP00004767,CAM0013,EV00010897,2025-09-03T09:15:36,P058,pre,tablet,0.0385
IMP00004768,CAM0023,EV00008844,2025-04-21T18:48:05,P050,pre,mobile,0.0356
IMP00004769,CAM0040,EV00018996,2025-02-19T23:58:19,P012,pre,tablet,0.0262
IMP00004770,CAM0029,EV00000011,2025-02-22T13:05:43,P009,pre,tablet,0.0364
IMP00004771,CAM0030,EV00007644,2025-02-22T13:40:48,P015,pre,streaming_stick,0.0254
IMP00004772,CAM0031,EV00006367,2025-08-15T22:32:16,P048,pre,mobile,0.0391
IMP00004773,CAM0037,EV00011636,2025-01-29T00:08:40,P053,post,tablet,0.0381
IMP00004774,CAM0053,EV00019977,2025-05-07T16:11:24,P062,pre,tablet,0.0209
IMP00004775,CAM0055,EV00017184,2025-02-06T11:49:15,P059,post,tablet,0.0215
IMP00004776,CAM0012,EV00011963,2025-10-28T14:50:11,P007,mid,smart_tv,0.0399
IMP00004777,CAM0031,EV00012211,2025-08-19T17:09:41,P053,mid,mobile,0.0249
IMP00004778,CAM0040,EV00006950,2025-02-09T00:54:55,P048,mid,streaming_stick,0.0337
IMP00004779,CAM0050,EV00006158,2025-07-18T14:23:38,P043,pre,mobile,0.023
IMP00004780,CAM0015,EV00012535,2025-02-26T19:44:16,P003,mid,streaming_stick,0.04
IMP00004781,CAM0053,EV00005831,2025-07-06T23:00:22,P015,pre,tablet,0.0285
IMP00004782,CAM0054,EV00005845,2025-09-07T21:28:06,P057,pre,tablet,0.0288
IMP00004783,CAM0003,EV00008873,2025-04-18T11:14:57,P039,pre,streaming_stick,0.0426
IMP00004784,CAM0031,EV00016089,2025-06-19T22:24:57,P057,pre,tablet,0.0438
IMP00004785,CAM0016,EV00012934,2025-01-08T17:43:57,P040,pre,mobile,0.0395
IMP00004786,CAM0002,EV00011905,2025-10-07T00:57:14,P059,post,streaming_stick,0.0372
IMP00004787,CAM0037,EV00005835,2025-01-09T15:33:14,P033,pre,smart_tv,0.021
IMP00004788,CAM0007,EV00018967,2025-07-22T11:41:12,P041,mid,tablet,0.028
IMP00004789,CAM0028,EV00014835,2025-06-30T21:42:50,P009,pre,tablet,0.0332
IMP00004790,CAM0009,EV00017672,2025-05-09T22:31:17,P022,pre,mobile,0.033
IMP00004791,CAM0024,EV00017754,2025-08-23T15:36:22,P052,mid,tablet,0.0227
IMP00004792,CAM0032,EV00005122,2025-05-05T22:16:39,P052,pre,smart_tv,0.0358
IMP00004793,CAM0009,EV00015536,2025-03-19T00:35:36,P041,mid,desktop,0.0403
IMP00004794,CAM0017,EV00006745,2025-01-27T13:29:29,P056,mid,mobile,0.0331
IMP00004795,CAM0007,EV00001409,2025-09-06T10:58:58,P035,pre,mobile,0.0204
IMP00004796,CAM0014,EV00019779,2025-02-26T17:04:59,P058,mid,desktop,0.043
IMP00004797,CAM0025,EV00016730,2025-09-12T15:16:53,P006,mid,desktop,0.036
IMP00004798,CAM0050,EV00000594,2025-01-27T09:44:19,P060,mid,tablet,0.0311
IMP00004799,CAM0033,EV00012854,2025-04-07T16:42:05,P016,mid,tablet,0.0291
IMP00004800,CAM0034,EV00006842,2025-11-11T07:29:00,P045,mid,mobile,0.0387
IMP00004801,CAM0042,EV00018900,2025-02-25T00:00:44,P017,pre,tablet,0.0353
IMP00004802,CAM0026,EV00010772,2025-05-03T11:02:05,P058,mid,mobile,0.0226
IMP00004803,CAM0050,EV00017585,2025-09-02T15:32:44,P017,pre,smart_tv,0.0242
IMP00004804,CAM0052,EV00002326,2025-04-01T21:37:12,P057,mid,tablet,0.035
IMP00004805,CAM0003,EV00016311,2025-05-11T16:05:42,P051,mid,tablet,0.025
IMP00004806,CAM0054,EV00013709,2025-06-14T13:27:58,P044,mid,tablet,0.0348
IMP00004807,CAM0026,EV00016115,2025-11-09T15:55:14,P003,mid,smart_tv,0.0437
IMP00004808,CAM0020,EV00014229,2025-09-28T11:10:42,P056,pre,mobile,0.034
IMP00004809,CAM0024,EV00006633,2025-09-14T14:09:57,P024,mid,tablet,0.0201
IMP00004810,CAM0008,EV00018389,2025-08-08T22:26:50,P012,pre,tablet,0.0306
IMP00004811,CAM0057,EV00007284,2025-10-05T17:48:32,P011,mid,desktop,0.0227
IMP00004812,CAM0059,EV00011932,2025-04-22T20:08:25,P006,mid,tablet,0.0302
IMP00004813,CAM0009,EV00010217,2025-08-19T16:32:56,P058,mid,mobile,0.0419
IMP00004814,CAM0011,EV00000918,2025-04-13T09:35:48,P044,mid,mobile,0.039
IMP00004815,CAM0020,EV00002879,2025-05-31T15:19:32,P059,pre,desktop,0.0416
IMP00004816,CAM0056,EV00016822,2025-04-21T09:27:57,P048,pre,tablet,0.0217
IMP00004817,CAM0038,EV00008950,2025-06-30T15:49:55,P026,pre,smart_tv,0.0212
IMP00004818,CAM0017,EV00004181,2025-01-18T11:26:35,P017,pre,mobile,0.0227
IMP00004819,CAM0022,EV00017822,2025-05-23T23:42:28,P002,mid,tablet,0.0331
IMP00004820,CAM0057,EV00007680,2025-12-07T14:27:46,P041,pre,smart_tv,0.0216
IMP00004821,CAM0008,EV00008156,2025-11-23T16:58:55,P001,mid,streaming_stick,0.0201
IMP00004822,CAM0044,EV00009381,2025-11-10T09:32:13,P013,mid,mobile,0.0285
IMP00004823,CAM0033,EV00004946,2025-09-26T15:19:59,P034,pre,tablet,0.0296
IMP00004824,CAM0034,EV00002467,2025-10-24T15:26:55,P032,mid,tablet,0.0381
IMP00004825,CAM0036,EV00007137,2025-08-20T19:59:42,P051,mid,mobile,0.0217
IMP00004826,CAM0050,EV00006733,2025-12-14T19:55:56,P002,pre,smart_tv,0.0429
IMP00004827,CAM0024,EV00015328,2025-10-09T12:31:38,P015,mid,smart_tv,0.0432
IMP00004828,CAM0049,EV00006372,2025-12-29T21:43:45,P007,post,mobile,0.0405
IMP00004829,CAM0004,EV00002374,2025-04-26T10:30:22,P050,post,streaming_stick,0.0409
IMP00004830,CAM0058,EV00000199,2025-07-22T13:06:47,P053,pre,mobile,0.0379
IMP00004831,CAM0028,EV00011089,2025-02-23T09:38:47,P059,pre,tablet,0.044
IMP00004832,CAM0050,EV00017263,2025-05-18T14:46:00,P048,pre,mobile,0.0331
IMP00004833,CAM0055,EV00007217,2025-01-17T22:52:55,P024,pre,mobile,0.0367
IMP00004834,CAM0056,EV00017618,2025-12-11T15:05:04,P026,post,desktop,0.0288
IMP00004835,CAM0034,EV00019067,2025-09-01T22:58:59,P002,pre,desktop,0.0422
IMP00004836,CAM0016,EV00019208,2025-06-19T18:37:44,P007,mid,mobile,0.045
IMP00004837,CAM0037,EV00009657,2025-08-31T22:51:29,P019,pre,mobile,0.044
IMP00004838,CAM0048,EV00014075,2025-06-20T19:58:25,P042,mid,mobile,0.0389
IMP00004839,CAM0054,EV00009036,2025-10-08T13:52:05,P058,pre,smart_tv,0.0239
IMP00004840,CAM0056,EV00005201,2025-04-09T07:40:26,P034,mid,tablet,0.0311
IMP00004841,CAM0033,EV00008355,2025-12-17T13:42:09,P019,mid,tablet,0.0236
IMP00004842,CAM0003,EV00010036,2025-01-11T17:57:25,P015,mid,mobile,0.0408
IMP00004843,CAM0026,EV00003447,2025-12-17T23:14:16,P003,mid,tablet,0.0269
IMP00004844,CAM0035,EV00010674,2025-01-15T14:25:43,P048,pre,tablet,0.033
IMP00004845,CAM0028,EV00012189,2025-10-25T14:15:35,P015,mid,mobile,0.0225
IMP00004846,CAM0007,EV00010900,2025-10-05T13:43:41,P001,mid,mobile,0.0378
IMP00004847,CAM0014,EV00009005,2025-08-06T22:05:14,P001,pre,mobile,0.0429
IMP00004848,CAM0028,EV00001825,2025-01-23T16:32:52,P046,pre,mobile,0.0219
IMP00004849,CAM0023,EV00017508,2025-03-20T14:04:22,P030,mid,mobile,0.0336
IMP00004850,CAM0034,EV00012176,2025-10-13T16:54:39,P033,post,mobile,0.0395
IMP00004851,CAM0006,EV00003874,2025-09-30T20:06:22,P027,mid,mobile,0.0405
IMP00004852,CAM0028,EV00009007,2025-08-06T22:35:10,P001,mid,mobile,0.0287
IMP00004853,CAM0046,EV00011348,2025-08-09T00:07:36,P061,post,tablet,0.0206
IMP00004854,CAM0040,EV00005439,2025-09-04T21:10:42,P013,pre,mobile,0.0372
IMP00004855,CAM0011,EV00009265,2025-12-20T18:11:57,P051,mid,smart_tv,0.0291
IMP00004856,CAM0012,EV00018367,2025-08-27T00:13:51,P013,post,mobile,0.0373
IMP00004857,CAM0017,EV00019099,2025-05-10T11:16:16,P022,pre,tablet,0.0324
IMP00004858,CAM0037,EV00013253,2025-09-15T16:38:32,P022,mid,desktop,0.0385
IMP00004859,CAM0040,EV00019498,2025-03-16T15:43:47,P050,pre,smart_tv,0.0366
IMP00004860,CAM0052,EV00005103,2025-09-28T12:09:49,P004,post,mobile,0.0359
IMP00004861,CAM0012,EV00007865,2025-06-08T10:57:49,P048,pre,mobile,0.0246
IMP00004862,CAM0032,EV00011840,2025-06-16T13:32:13,P054,pre,mobile,0.0399
IMP00004863,CAM0056,EV00014875,2025-05-04T22:15:44,P042,pre,desktop,0.0233
IMP00004864,CAM0048,EV00001258,2025-12-14T15:40:07,P020,mid,tablet,0.0224
IMP00004865,CAM0024,EV00007994,2025-06-13T10:20:56,P015,mid,smart_tv,0.0304
IMP00004866,CAM0053,EV00000340,2025-05-24T18:54:09,P029,pre,mobile,0.0444
IMP00004867,CAM0018,EV00016955,2025-06-09T12:41:49,P007,mid,tablet,0.0261
IMP00004868,CAM0046,EV00009132,2025-04-13T14:36:07,P033,mid,tablet,0.0204
IMP00004869,CAM0006,EV00006795,2025-09-15T16:09:47,P013,pre,tablet,0.043
IMP00004870,CAM0047,EV00011216,2025-04-03T16:21:36,P008,pre,mobile,0.026
IMP00004871,CAM0013,EV00007758,2025-04-23T18:53:07,P034,pre,tablet,0.0289
IMP00004872,CAM0020,EV00002278,2025-10-08T17:02:28,P016,mid,smart_tv,0.0246
IMP00004873,CAM0006,EV00000839,2025-12-20T19:11:43,P052,pre,mobile,0.0331
IMP00004874,CAM0011,EV00019970,2025-09-04T15:45:15,P035,pre,mobile,0.0434
IMP00004875,CAM0028,EV00007230,2025-05-24T13:45:24,P048,mid,smart_tv,0.0447
IMP00004876,CAM0033,EV00012073,2025-07-27T15:37:20,P051,mid,mobile,0.0259
IMP00004877,CAM0020,EV00013541,2025-03-21T11:45:11,P052,mid,tablet,0.0312
IMP00004878,CAM0046,EV00018319,2025-12-07T08:46:02,P007,pre,tablet,0.0413
IMP00004879,CAM0013,EV00018922,2025-08-30T19:34:02,P050,pre,mobile,0.0276
IMP00004880,CAM0039,EV00004883,2025-01-13T20:28:13,P016,post,mobile,0.0409
IMP00004881,CAM0046,EV00002554,2025-07-18T23:05:05,P043,mid,tablet,0.0355
IMP00004882,CAM0058,EV00006971,2025-07-02T10:34:26,P046,mid,streaming_stick,0.0383
IMP00004883,CAM0039,EV00017402,2025-05-14T14:38:49,P010,mid,desktop,0.0215
IMP00004884,CAM0032,EV00009729,2025-09-08T12:49:04,P031,pre,mobile,0.042
IMP00004885,CAM0058,EV00012738,2025-04-27T06:52:05,P001,mid,tablet,0.043
IMP00004886,CAM0032,EV00007664,2025-10-04T18:40:42,P062,pre,mobile,0.0399
IMP00004887,CAM0005,EV00006912,2025-08-30T09:29:43,P020,mid,mobile,0.0235
IMP00004888,CAM0050,EV00013997,2025-02-11T18:04:26,P005,mid,tablet,0.032
IMP00004889,CAM0034,EV00016018,2025-11-27T17:03:46,P044,pre,streaming_stick,0.0254
IMP00004890,CAM0048,EV00006547,2025-04-23T21:07:47,P036,pre,smart_tv,0.0315
IMP00004891,CAM0044,EV00005875,2025-05-31T13:22:33,P017,pre,tablet,0.0229
IMP00004892,CAM0016,EV00010191,2025-10-31T16:05:19,P027,pre,tablet,0.0338
IMP00004893,CAM0032,EV00005736,2025-11-07T18:03:50,P016,mid,tablet,0.0258
IMP00004894,CAM0044,EV00020155,2025-11-22T12:45:05,P034,pre,mobile,0.0302
IMP00004895,CAM0022,EV00009865,2025-12-04T13:27:27,P048,pre,mobile,0.0365
IMP00004896,CAM0052,EV00010454,2025-11-12T16:39:27,P006,mid,streaming_stick,0.0227
IMP00004897,CAM0011,EV00007048,2025-06-19T21:30:11,P036,mid,tablet,0.0275
IMP00004898,CAM0025,EV00007319,2025-04-07T15:07:24,P025,pre,tablet,0.0279
IMP00004899,CAM0017,EV00003710,2025-02-05T16:28:50,P013,pre,mobile,0.0363
IMP00004900,CAM0034,EV00009654,2025-08-28T15:31:33,P038,mid,mobile,0.0333
IMP00004901,CAM0030,EV00019062,2025-04-26T16:05:15,P019,pre,mobile,0.0395
IMP00004902,CAM0024,EV00010524,2025-06-16T07:05:06,P054,mid,mobile,0.0267
IMP00004903,CAM0025,EV00011766,2025-11-30T13:52:49,P004,mid,streaming_stick,0.0429
IMP00004904,CAM0030,EV00010735,2025-03-21T10:48:19,P047,mid,tablet,0.0372
IMP00004905,CAM0055,EV00013012,2025-03-16T11:47:51,P015,post,tablet,0.0217
IMP00004906,CAM0020,EV00004273,2025-11-26T18:41:03,P028,pre,mobile,0.0312
IMP00004907,CAM0017,EV00020022,2025-11-02T20:25:51,P053,pre,mobile,0.022
IMP00004908,CAM0049,EV00012152,2025-11-21T18:49:17,P055,post,mobile,0.0257
IMP00004909,CAM0055,EV00007032,2025-02-27T20:06:14,P020,pre,tablet,0.0293
IMP00004910,CAM0020,EV00003325,2025-05-22T14:20:07,P053,pre,mobile,0.0234
