spot_id,campaign_id,broadcast_date,airing_time,channel_id,daypart,duration_sec,booked_impressions_thousands,delivered_impressions_thousands,rate_card_cpm_gbp,actual_revenue_gbp
LSP003354,CAM0023,2025-11-27,2025-11-27T20:05:00,MAIN,peak,30,328.85,320.88,23.02,7.39
LSP003355,CAM0007,2025-07-09,2025-07-09T21:11:00,MAIN,peak,20,354.42,300.07,24.47,7.34
LSP003356,CAM0044,2025-05-02,2025-05-02T21:36:00,MOVIES,peak,20,424.83,390.13,30.65,11.96
LSP003357,CAM0057,2025-05-01,2025-05-01T20:40:00,MOVIES,peak,30,177.17,183.58,29.27,5.37
LSP003358,CAM0040,2025-04-19,2025-04-19T20:18:00,MOVIES,peak,30,124.5,127.22,27.62,3.51
LSP003359,CAM0016,2025-05-20,2025-05-20T21:51:00,EXTRA,peak,40,55.93,55.99,23.21,1.3
LSP003360,CAM0019,2025-04-06,2025-04-06T21:25:00,MOVIES,peak,30,410.55,420.93,25.99,10.94
LSP003361,CAM0055,2025-01-16,2025-01-16T14:41:00,CATCHUP,daytime,20,624.87,637.95,9.6,6.12
LSP003362,CAM0028,2025-07-28,2025-07-28T14:38:00,FACTUAL,daytime,30,119.69,119.44,10.95,1.31
LSP003363,CAM0020,2025-05-20,2025-05-20T20:10:00,FACTUAL,peak,30,444.86,437.95,34.35,15.04
LSP003364,CAM0025,2025-11-09,2025-11-09T12:50:00,CATCHUP,daytime,30,577.35,591.69,7.98,4.72
LSP003365,CAM0028,2025-07-26,2025-07-26T16:09:00,EXTRA,daytime,30,259.36,261.99,10.75,2.82
LSP003366,CAM0038,2025-01-06,2025-01-06T21:36:00,MOVIES,peak,30,624.25,618.78,30.68,18.98
LSP003367,CAM0052,2025-09-23,2025-09-23T08:57:00,MAIN,breakfast,40,789.76,766.96,13.47,10.33
LSP003368,CAM0010,2025-05-05,2025-05-05T20:41:00,EXTRA,peak,30,337.78,329.29,22.68,7.47
LSP003369,CAM0030,2025-04-17,2025-04-17T14:45:00,CATCHUP,daytime,60,252.38,255.92,6.39,1.64
LSP003370,CAM0033,2025-07-31,2025-07-31T20:19:00,CATCHUP,peak,30,421.83,436.28,32.23,14.06
LSP003371,CAM0021,2025-10-27,2025-10-27T18:51:00,FACTUAL,pre-peak,40,631.67,639.34,24.66,15.77
LSP003372,CAM0051,2025-07-10,2025-07-10T21:29:00,CATCHUP,peak,30,471.22,430.13,26.39,11.35
LSP003373,CAM0055,2025-03-09,2025-03-09T23:40:00,MOVIES,post-peak,40,368.26,381.24,16.11,6.14
LSP003374,CAM0027,2025-04-25,2025-04-25T12:02:00,FACTUAL,daytime,30,130.53,129.02,11.3,1.46
LSP003375,CAM0052,2025-05-10,2025-05-10T12:03:00,FACTUAL,daytime,20,115.84,115.2,7.5,0.86
LSP003376,CAM0046,2025-02-21,2025-02-21T21:08:00,MAIN,peak,20,294.35,284.76,34.62,9.86
LSP003377,CAM0023,2025-12-10,2025-12-10T23:01:00,FACTUAL,post-peak,30,330.55,323.25,21.03,6.8
LSP003378,CAM0036,2025-06-13,2025-06-13T08:05:00,FACTUAL,breakfast,20,734.33,746.64,11.5,8.59
LSP003379,CAM0031,2025-08-05,2025-08-05T18:13:00,EXTRA,pre-peak,60,417.48,424.72,25.79,10.95
LSP003380,CAM0009,2025-04-17,2025-04-17T12:06:00,MAIN,daytime,30,80.42,82.35,9.69,0.8
LSP003381,CAM0005,2025-09-09,2025-09-09T08:23:00,EXTRA,breakfast,20,502.35,496.3,14.3,7.1
LSP003382,CAM0042,2025-06-01,2025-06-01T20:49:00,MOVIES,peak,30,513.6,463.95,28.15,13.06
LSP003383,CAM0046,2025-04-03,2025-04-03T16:39:00,MOVIES,daytime,10,768.11,750.63,11.42,8.57
LSP003384,CAM0033,2025-04-10,2025-04-10T08:55:00,MAIN,breakfast,40,412.99,420.99,10.56,4.45
LSP003385,CAM0015,2025-01-21,2025-01-21T18:00:00,CATCHUP,pre-peak,60,164.86,160.11,22.01,3.52
LSP003386,CAM0038,2025-08-22,2025-08-22T14:51:00,EXTRA,daytime,60,394.93,393.26,11.8,4.64
LSP003387,CAM0010,2025-01-23,2025-01-23T14:05:00,CATCHUP,daytime,20,382.6,369.96,8.48,3.14
LSP003388,CAM0027,2025-06-29,2025-06-29T18:02:00,EXTRA,pre-peak,20,200.93,199.54,21.56,4.3
LSP003389,CAM0033,2025-01-12,2025-01-12T18:09:00,FACTUAL,pre-peak,30,294.4,292.54,27.4,8.02
LSP003390,CAM0058,2025-01-28,2025-01-28T20:25:00,MOVIES,peak,40,93.08,91.7,22.1,2.03
LSP003391,CAM0057,2025-07-02,2025-07-02T23:54:00,MOVIES,post-peak,30,415.57,399.04,17.7,7.06
LSP003392,CAM0005,2025-02-06,2025-02-06T23:05:00,CATCHUP,post-peak,10,687.04,697.38,15.62,10.89
LSP003393,CAM0012,2025-05-04,2025-05-04T18:50:00,EXTRA,pre-peak,30,652.6,674.48,18.17,12.26
LSP003394,CAM0056,2025-07-09,2025-07-09T14:18:00,CATCHUP,daytime,40,289.75,298.34,7.99,2.38
LSP003395,CAM0053,2025-01-29,2025-01-29T23:37:00,FACTUAL,post-peak,20,158.96,159.32,14.26,2.27
LSP003396,CAM0018,2025-04-01,2025-04-01T18:16:00,MOVIES,pre-peak,40,446.24,461.55,21.31,9.84
LSP003397,CAM0008,2025-10-21,2025-10-21T07:46:00,MAIN,breakfast,30,101.62,104.92,10.26,1.08
LSP003398,CAM0020,2025-10-06,2025-10-06T20:49:00,FACTUAL,peak,10,87.43,85.92,32.07,2.76
LSP003399,CAM0047,2025-05-07,2025-05-07T14:26:00,EXTRA,daytime,60,228.59,232.41,8.21,1.91
LSP003400,CAM0020,2025-04-10,2025-04-10T18:55:00,MAIN,pre-peak,10,483.23,474.8,22.06,10.47
LSP003401,CAM0017,2025-04-30,2025-04-30T18:28:00,MAIN,pre-peak,40,535.07,533.46,26.28,14.02
LSP003402,CAM0048,2025-05-19,2025-05-19T18:07:00,EXTRA,pre-peak,30,577.82,562.55,26.99,15.18
LSP003403,CAM0054,2025-04-25,2025-04-25T21:58:00,CATCHUP,peak,40,403.03,414.01,29.01,12.01
LSP003404,CAM0025,2025-09-28,2025-09-28T10:24:00,CATCHUP,daytime,30,331.23,320.48,11.71,3.75
LSP003405,CAM0016,2025-12-19,2025-12-19T21:15:00,MAIN,peak,60,576.08,584.64,31.37,18.34
LSP003406,CAM0058,2025-10-29,2025-10-29T10:24:00,CATCHUP,daytime,60,461.15,466.7,8.93,4.17
LSP003407,CAM0014,2025-07-12,2025-07-12T14:31:00,MAIN,daytime,30,501.62,510.56,6.26,3.2
LSP003408,CAM0023,2025-12-27,2025-12-27T21:40:00,FACTUAL,peak,60,316.21,322.28,29.42,9.48
LSP003409,CAM0054,2025-07-08,2025-07-08T18:42:00,MOVIES,pre-peak,60,755.37,747.43,23.77,17.77
LSP003410,CAM0026,2025-04-03,2025-04-03T21:30:00,CATCHUP,peak,40,290.25,300.51,24.37,7.32
LSP003411,CAM0008,2025-10-25,2025-10-25T20:10:00,MOVIES,peak,10,620.07,636.45,30.55,19.44
LSP003412,CAM0051,2025-02-03,2025-02-03T10:27:00,CATCHUP,daytime,60,698.83,672.35,9.64,6.48
LSP003413,CAM0051,2025-04-23,2025-04-23T18:00:00,CATCHUP,pre-peak,40,101.0,101.58,26.15,2.66
LSP003414,CAM0005,2025-12-01,2025-12-01T18:03:00,EXTRA,pre-peak,20,424.7,413.42,18.24,7.54
LSP003415,CAM0055,2025-12-09,2025-12-09T20:33:00,MOVIES,peak,30,667.46,682.67,23.1,15.77
LSP003416,CAM0043,2025-10-29,2025-10-29T18:44:00,MOVIES,pre-peak,30,147.08,142.43,21.36,3.04
LSP003417,CAM0042,2025-12-02,2025-12-02T21:38:00,MOVIES,peak,30,375.51,374.0,30.26,11.32
LSP003418,CAM0039,2025-07-05,2025-07-05T18:51:00,CATCHUP,pre-peak,40,134.05,130.48,18.37,2.4
LSP003419,CAM0056,2025-03-03,2025-03-03T23:23:00,MOVIES,post-peak,20,691.61,695.42,19.91,13.85
LSP003420,CAM0030,2025-05-25,2025-05-25T21:50:00,CATCHUP,peak,20,313.78,246.52,27.52,6.78
LSP003421,CAM0048,2025-05-17,2025-05-17T21:46:00,CATCHUP,peak,30,529.22,530.97,29.16,15.48
LSP003422,CAM0047,2025-02-27,2025-02-27T20:31:00,FACTUAL,peak,30,386.96,386.93,29.89,11.57
LSP003423,CAM0024,2025-11-11,2025-11-11T23:42:00,FACTUAL,post-peak,40,462.55,452.75,17.09,7.74
LSP003424,CAM0038,2025-10-30,2025-10-30T18:07:00,EXTRA,pre-peak,30,158.45,113.97,20.0,2.28
LSP003425,CAM0045,2025-07-14,2025-07-14T23:27:00,CATCHUP,post-peak,10,161.53,156.52,14.71,2.3
LSP003426,CAM0027,2025-10-27,2025-10-27T20:13:00,FACTUAL,peak,20,558.68,539.74,31.94,17.24
LSP003427,CAM0031,2025-10-13,2025-10-13T12:20:00,MOVIES,daytime,30,149.45,152.12,8.86,1.35
LSP003428,CAM0015,2025-05-01,2025-05-01T16:21:00,EXTRA,daytime,30,567.16,571.62,7.66,4.38
LSP003429,CAM0036,2025-09-09,2025-09-09T14:32:00,MAIN,daytime,10,189.72,191.1,9.99,1.91
LSP003430,CAM0013,2025-05-29,2025-05-29T21:07:00,MOVIES,peak,20,477.94,463.7,29.53,13.69
LSP003431,CAM0006,2025-08-14,2025-08-14T20:32:00,MOVIES,peak,30,729.25,553.23,30.46,16.85
LSP003432,CAM0044,2025-08-13,2025-08-13T18:48:00,MAIN,pre-peak,30,294.24,298.01,25.25,7.52
LSP003433,CAM0050,2025-10-16,2025-10-16T08:19:00,EXTRA,breakfast,10,735.97,718.99,12.49,8.98
LSP003434,CAM0014,2025-06-29,2025-06-29T14:59:00,MAIN,daytime,10,567.45,546.19,9.53,5.21
LSP003435,CAM0058,2025-08-24,2025-08-24T12:39:00,FACTUAL,daytime,30,75.98,75.25,10.21,0.77
LSP003436,CAM0024,2025-08-19,2025-08-19T20:26:00,EXTRA,peak,30,242.44,234.69,28.97,6.8
LSP003437,CAM0057,2025-08-24,2025-08-24T23:51:00,CATCHUP,post-peak,30,286.57,239.98,16.18,3.88
LSP003438,CAM0050,2025-10-24,2025-10-24T20:17:00,FACTUAL,peak,60,129.62,125.13,25.9,3.24
LSP003439,CAM0055,2025-09-07,2025-09-07T21:37:00,MOVIES,peak,30,516.68,530.8,23.95,12.71
LSP003440,CAM0059,2025-01-01,2025-01-01T10:33:00,MAIN,daytime,30,459.27,456.17,11.36,5.18
LSP003441,CAM0040,2025-11-25,2025-11-25T10:09:00,CATCHUP,daytime,20,327.28,322.59,9.17,2.96
LSP003442,CAM0051,2025-09-15,2025-09-15T21:04:00,MAIN,peak,10,293.71,302.05,25.89,7.82
LSP003443,CAM0024,2025-07-22,2025-07-22T08:05:00,MOVIES,breakfast,30,681.17,662.72,9.31,6.17
LSP003444,CAM0054,2025-06-21,2025-06-21T23:18:00,MOVIES,post-peak,20,52.43,50.85,15.84,0.81
LSP003445,CAM0046,2025-05-09,2025-05-09T21:39:00,EXTRA,peak,20,547.71,525.98,32.87,17.29
LSP003446,CAM0006,2025-08-16,2025-08-16T14:18:00,EXTRA,daytime,30,338.69,350.02,10.81,3.78
LSP003447,CAM0022,2025-05-13,2025-05-13T20:03:00,MAIN,peak,30,88.04,91.04,28.83,2.62
LSP003448,CAM0005,2025-01-27,2025-01-27T18:49:00,FACTUAL,pre-peak,10,343.39,331.7,24.32,8.07
LSP003449,CAM0048,2025-02-13,2025-02-13T21:00:00,EXTRA,peak,20,268.3,264.82,22.88,6.06
LSP003450,CAM0033,2025-01-22,2025-01-22T23:21:00,MOVIES,post-peak,30,548.34,558.51,21.26,11.87
LSP003451,CAM0018,2025-03-04,2025-03-04T12:43:00,EXTRA,daytime,30,344.05,330.63,9.11,3.01
LSP003452,CAM0039,2025-02-04,2025-02-04T16:27:00,FACTUAL,daytime,30,137.43,133.02,8.24,1.1
LSP003453,CAM0031,2025-10-08,2025-10-08T12:03:00,FACTUAL,daytime,20,603.29,587.76,6.51,3.83
LSP003454,CAM0038,2025-03-01,2025-03-01T20:06:00,FACTUAL,peak,20,477.82,469.04,23.47,11.01
LSP003455,CAM0008,2025-05-26,2025-05-26T07:05:00,EXTRA,breakfast,60,434.92,441.99,14.31,6.32
LSP003456,CAM0038,2025-04-08,2025-04-08T20:18:00,EXTRA,peak,30,291.09,212.2,24.11,5.12
LSP003457,CAM0046,2025-01-16,2025-01-16T10:19:00,MAIN,daytime,20,88.73,89.77,10.21,0.92
LSP003458,CAM0028,2025-11-13,2025-11-13T23:32:00,CATCHUP,post-peak,30,352.43,353.66,19.53,6.91
LSP003459,CAM0010,2025-08-26,2025-08-26T12:51:00,CATCHUP,daytime,10,235.47,242.76,7.96,1.93
LSP003460,CAM0039,2025-02-22,2025-02-22T23:19:00,FACTUAL,post-peak,40,529.45,546.77,16.51,9.03
LSP003461,CAM0051,2025-03-18,2025-03-18T21:35:00,MAIN,peak,10,123.78,121.94,23.79,2.9
LSP003462,CAM0007,2025-07-03,2025-07-03T18:56:00,CATCHUP,pre-peak,60,178.12,175.13,23.43,4.1
LSP003463,CAM0046,2025-01-07,2025-01-07T21:09:00,FACTUAL,peak,30,180.62,185.44,30.19,5.6
LSP003464,CAM0050,2025-03-22,2025-03-22T07:08:00,FACTUAL,breakfast,20,752.97,775.93,9.11,7.07
LSP003465,CAM0035,2025-08-06,2025-08-06T18:02:00,MOVIES,pre-peak,30,338.65,328.75,27.19,8.94
LSP003466,CAM0013,2025-11-30,2025-11-30T23:59:00,CATCHUP,post-peak,60,451.45,466.25,17.41,8.12
LSP003467,CAM0026,2025-08-29,2025-08-29T16:34:00,MOVIES,daytime,30,697.44,694.58,8.03,5.58
LSP003468,CAM0051,2025-05-30,2025-05-30T21:03:00,MAIN,peak,20,674.42,695.06,26.81,18.63
LSP003469,CAM0005,2025-01-10,2025-01-10T21:52:00,CATCHUP,peak,40,697.21,677.39,32.38,21.93
LSP003470,CAM0052,2025-03-12,2025-03-12T16:11:00,MOVIES,daytime,30,267.0,272.23,10.0,2.72
LSP003471,CAM0035,2025-10-31,2025-10-31T20:37:00,EXTRA,peak,30,798.57,812.88,31.79,25.84
LSP003472,CAM0046,2025-04-30,2025-04-30T20:20:00,EXTRA,peak,20,466.66,468.58,32.34,15.15
LSP003473,CAM0033,2025-10-23,2025-10-23T12:24:00,EXTRA,daytime,40,519.92,518.23,9.91,5.14
LSP003474,CAM0034,2025-01-11,2025-01-11T20:47:00,MAIN,peak,30,185.48,183.29,33.88,6.21
LSP003475,CAM0050,2025-11-30,2025-11-30T14:33:00,CATCHUP,daytime,30,325.41,333.76,10.35,3.45
LSP003476,CAM0044,2025-10-24,2025-10-24T20:43:00,MAIN,peak,40,193.38,196.58,31.36,6.16
LSP003477,CAM0023,2025-01-04,2025-01-04T21:54:00,MAIN,peak,30,409.61,341.64,33.94,11.6
LSP003478,CAM0058,2025-06-02,2025-06-02T20:42:00,CATCHUP,peak,30,508.97,496.67,26.5,13.16
LSP003479,CAM0025,2025-09-16,2025-09-16T18:26:00,EXTRA,pre-peak,60,103.02,98.99,21.25,2.1
LSP003480,CAM0038,2025-07-03,2025-07-03T08:49:00,FACTUAL,breakfast,30,259.61,264.77,9.14,2.42
LSP003481,CAM0024,2025-10-26,2025-10-26T16:06:00,EXTRA,daytime,60,684.58,659.09,7.96,5.25
LSP003482,CAM0005,2025-06-29,2025-06-29T16:37:00,MOVIES,daytime,20,544.59,562.92,10.22,5.75
LSP003483,CAM0059,2025-02-20,2025-02-20T07:26:00,MOVIES,breakfast,30,306.97,318.69,13.65,4.35
LSP003484,CAM0028,2025-04-28,2025-04-28T18:22:00,CATCHUP,pre-peak,10,757.09,728.65,18.65,13.59
LSP003485,CAM0016,2025-09-12,2025-09-12T21:57:00,EXTRA,peak,20,227.94,234.62,28.33,6.65
LSP003486,CAM0033,2025-08-27,2025-08-27T21:02:00,EXTRA,peak,60,558.82,573.37,23.46,13.45
LSP003487,CAM0034,2025-02-11,2025-02-11T18:56:00,CATCHUP,pre-peak,60,516.57,526.91,21.53,11.34
LSP003488,CAM0056,2025-06-07,2025-06-07T20:47:00,FACTUAL,peak,20,765.66,790.35,27.74,21.92
LSP003489,CAM0021,2025-10-25,2025-10-25T18:48:00,MOVIES,pre-peak,60,213.09,214.9,27.54,5.92
LSP003490,CAM0016,2025-02-23,2025-02-23T23:34:00,CATCHUP,post-peak,30,171.48,175.82,19.86,3.49
LSP003491,CAM0022,2025-10-25,2025-10-25T21:43:00,MAIN,peak,10,226.16,218.84,32.42,7.09
LSP003492,CAM0016,2025-12-27,2025-12-27T18:35:00,FACTUAL,pre-peak,40,119.51,84.93,18.68,1.59
LSP003493,CAM0010,2025-06-05,2025-06-05T08:16:00,MAIN,breakfast,30,115.43,95.15,14.81,1.41
LSP003494,CAM0005,2025-08-06,2025-08-06T20:30:00,CATCHUP,peak,30,531.15,517.71,22.84,11.82
LSP003495,CAM0037,2025-11-07,2025-11-07T20:55:00,MAIN,peak,20,548.55,538.9,30.37,16.37
LSP003496,CAM0043,2025-09-11,2025-09-11T14:46:00,EXTRA,daytime,30,279.08,277.1,6.4,1.77
LSP003497,CAM0003,2025-01-11,2025-01-11T16:25:00,MAIN,daytime,10,58.99,57.57,7.41,0.43
LSP003498,CAM0024,2025-06-20,2025-06-20T23:29:00,CATCHUP,post-peak,30,149.87,152.99,21.99,3.36
LSP003499,CAM0044,2025-12-15,2025-12-15T10:14:00,CATCHUP,daytime,30,367.45,373.11,6.78,2.53
LSP003500,CAM0006,2025-09-08,2025-09-08T18:49:00,MAIN,pre-peak,40,442.05,455.89,23.59,10.75
LSP003501,CAM0038,2025-10-11,2025-10-11T20:35:00,MOVIES,peak,30,367.64,379.93,33.24,12.63
LSP003502,CAM0014,2025-09-14,2025-09-14T20:42:00,MAIN,peak,20,642.38,621.0,34.62,21.5
LSP003503,CAM0015,2025-11-11,2025-11-11T18:40:00,EXTRA,pre-peak,10,258.3,248.77,21.61,5.38
LSP003504,CAM0038,2025-05-10,2025-05-10T16:47:00,CATCHUP,daytime,30,747.04,722.21,10.42,7.53
LSP003505,CAM0030,2025-04-25,2025-04-25T14:34:00,CATCHUP,daytime,40,72.97,73.43,8.42,0.62
LSP003506,CAM0020,2025-12-13,2025-12-13T07:40:00,MAIN,breakfast,30,707.28,707.85,12.34,8.73
LSP003507,CAM0059,2025-10-19,2025-10-19T10:34:00,FACTUAL,daytime,20,546.26,525.85,11.4,5.99
LSP003508,CAM0053,2025-06-06,2025-06-06T20:49:00,EXTRA,peak,30,187.03,187.98,25.27,4.75
LSP003509,CAM0027,2025-04-27,2025-04-27T20:54:00,MOVIES,peak,30,56.32,57.4,34.53,1.98
LSP003510,CAM0005,2025-07-01,2025-07-01T12:35:00,FACTUAL,daytime,20,91.38,90.35,9.89,0.89
LSP003511,CAM0047,2025-06-22,2025-06-22T21:43:00,FACTUAL,peak,30,261.81,252.09,31.86,8.03
LSP003512,CAM0059,2025-09-22,2025-09-22T21:43:00,MOVIES,peak,30,400.99,413.0,28.99,11.97
LSP003513,CAM0052,2025-10-28,2025-10-28T23:10:00,EXTRA,post-peak,60,129.39,131.88,17.64,2.33
LSP003514,CAM0009,2025-12-14,2025-12-14T20:59:00,FACTUAL,peak,10,626.77,626.49,34.61,21.68
LSP003515,CAM0008,2025-03-30,2025-03-30T16:06:00,MOVIES,daytime,30,551.5,530.13,11.66,6.18
LSP003516,CAM0007,2025-01-12,2025-01-12T23:19:00,CATCHUP,post-peak,30,356.64,354.31,21.61,7.66
LSP003517,CAM0010,2025-08-10,2025-08-10T10:18:00,FACTUAL,daytime,60,760.41,772.32,9.38,7.24
LSP003518,CAM0027,2025-08-29,2025-08-29T08:51:00,MAIN,breakfast,10,426.56,409.97,9.7,3.98
LSP003519,CAM0021,2025-08-26,2025-08-26T21:44:00,FACTUAL,peak,40,270.32,260.14,25.18,6.55
LSP003520,CAM0020,2025-07-12,2025-07-12T20:49:00,CATCHUP,peak,30,793.91,803.9,25.33,20.36
LSP003521,CAM0052,2025-12-14,2025-12-14T08:13:00,MAIN,breakfast,30,648.57,673.61,13.62,9.17
LSP003522,CAM0029,2025-11-16,2025-11-16T20:47:00,CATCHUP,peak,30,480.06,493.17,24.09,11.88
LSP003523,CAM0030,2025-01-12,2025-01-12T14:33:00,MAIN,daytime,10,746.82,720.48,9.07,6.53
LSP003524,CAM0050,2025-05-28,2025-05-28T14:15:00,MAIN,daytime,60,248.22,245.82,8.23,2.02
LSP003525,CAM0033,2025-03-05,2025-03-05T12:23:00,CATCHUP,daytime,10,723.15,695.47,7.63,5.31
LSP003526,CAM0058,2025-08-24,2025-08-24T14:46:00,EXTRA,daytime,30,716.22,714.44,6.17,4.41
LSP003527,CAM0053,2025-12-19,2025-12-19T16:24:00,EXTRA,daytime,30,118.56,115.29,6.74,0.78
LSP003528,CAM0053,2025-06-22,2025-06-22T14:40:00,MAIN,daytime,10,493.9,475.21,6.83,3.25
LSP003529,CAM0025,2025-01-06,2025-01-06T20:15:00,MOVIES,peak,40,487.29,469.09,33.32,15.63
LSP003530,CAM0012,2025-02-08,2025-02-08T23:19:00,FACTUAL,post-peak,20,535.05,553.35,19.23,10.64
LSP003531,CAM0016,2025-07-07,2025-07-07T21:35:00,FACTUAL,peak,40,152.07,147.45,32.82,4.84
LSP003532,CAM0007,2025-12-17,2025-12-17T16:48:00,CATCHUP,daytime,30,586.57,597.58,8.48,5.07
LSP003533,CAM0045,2025-02-13,2025-02-13T20:54:00,FACTUAL,peak,30,207.24,215.48,26.12,5.63
LSP003534,CAM0010,2025-07-25,2025-07-25T20:46:00,CATCHUP,peak,30,95.02,97.69,29.55,2.89
LSP003535,CAM0055,2025-12-03,2025-12-03T16:02:00,EXTRA,daytime,60,193.63,194.48,9.56,1.86
LSP003536,CAM0053,2025-06-28,2025-06-28T20:44:00,EXTRA,peak,40,602.61,620.73,24.23,15.04
LSP003537,CAM0034,2025-01-16,2025-01-16T16:59:00,MOVIES,daytime,30,84.18,85.3,6.53,0.56
LSP003538,CAM0044,2025-11-19,2025-11-19T21:51:00,EXTRA,peak,30,244.44,240.43,23.71,5.7
LSP003539,CAM0012,2025-05-24,2025-05-24T21:30:00,MOVIES,peak,30,411.82,425.32,29.35,12.48
LSP003540,CAM0017,2025-10-28,2025-10-28T14:19:00,MOVIES,daytime,30,655.05,459.9,9.41,4.33
LSP003541,CAM0056,2025-09-19,2025-09-19T23:24:00,FACTUAL,post-peak,30,375.79,380.95,16.91,6.44
LSP003542,CAM0024,2025-04-17,2025-04-17T20:37:00,EXTRA,peak,60,714.48,706.0,30.47,21.51
LSP003543,CAM0019,2025-12-01,2025-12-01T21:01:00,CATCHUP,peak,10,154.79,139.8,22.32,3.12
LSP003544,CAM0011,2025-07-04,2025-07-04T14:22:00,EXTRA,daytime,30,376.3,374.32,9.44,3.53
LSP003545,CAM0040,2025-04-24,2025-04-24T10:40:00,FACTUAL,daytime,30,73.31,72.71,6.82,0.5
LSP003546,CAM0043,2025-02-23,2025-02-23T21:18:00,EXTRA,peak,10,564.23,551.48,26.83,14.8
LSP003547,CAM0042,2025-04-29,2025-04-29T21:44:00,CATCHUP,peak,30,234.89,235.05,28.91,6.8
LSP003548,CAM0018,2025-03-21,2025-03-21T18:36:00,FACTUAL,pre-peak,20,564.26,545.79,26.51,14.47
LSP003549,CAM0038,2025-05-16,2025-05-16T20:46:00,FACTUAL,peak,30,744.84,756.68,33.65,25.46
LSP003550,CAM0046,2025-11-16,2025-11-16T16:29:00,CATCHUP,daytime,10,179.98,183.23,8.96,1.64
LSP003551,CAM0056,2025-05-28,2025-05-28T21:55:00,EXTRA,peak,30,597.01,579.47,23.89,13.84
LSP003552,CAM0044,2025-05-24,2025-05-24T23:10:00,EXTRA,post-peak,30,773.74,783.99,15.03,11.78
LSP003553,CAM0025,2025-02-22,2025-02-22T18:58:00,FACTUAL,pre-peak,40,72.8,75.59,20.78,1.57
LSP003554,CAM0025,2025-06-22,2025-06-22T20:06:00,MAIN,peak,20,464.32,448.7,23.6,10.59
LSP003555,CAM0002,2025-06-29,2025-06-29T07:08:00,EXTRA,breakfast,30,588.84,587.75,12.55,7.38
LSP003556,CAM0044,2025-11-22,2025-11-22T16:22:00,EXTRA,daytime,60,759.73,772.99,6.81,5.26
LSP003557,CAM0050,2025-08-04,2025-08-04T20:50:00,FACTUAL,peak,20,204.71,207.97,24.82,5.16
LSP003558,CAM0049,2025-04-28,2025-04-28T21:56:00,MOVIES,peak,20,598.56,595.71,34.52,20.56
LSP003559,CAM0039,2025-08-03,2025-08-03T21:37:00,EXTRA,peak,10,668.65,644.1,23.79,15.32
LSP003560,CAM0001,2025-09-08,2025-09-08T18:10:00,MAIN,pre-peak,30,195.28,191.4,27.97,5.35
LSP003561,CAM0034,2025-07-17,2025-07-17T23:36:00,MOVIES,post-peak,60,744.83,767.15,14.55,11.16
LSP003562,CAM0058,2025-07-02,2025-07-02T20:07:00,MAIN,peak,30,186.14,187.03,22.85,4.27
LSP003563,CAM0030,2025-04-24,2025-04-24T07:51:00,CATCHUP,breakfast,30,88.8,91.22,11.27,1.03
LSP003564,CAM0055,2025-04-27,2025-04-27T10:08:00,CATCHUP,daytime,30,791.68,777.44,6.51,5.06
LSP003565,CAM0020,2025-09-22,2025-09-22T16:57:00,EXTRA,daytime,40,567.75,590.35,9.64,5.69
LSP003566,CAM0054,2025-12-23,2025-12-23T07:09:00,MOVIES,breakfast,30,587.14,419.28,9.06,3.8
LSP003567,CAM0002,2025-10-15,2025-10-15T20:30:00,MAIN,peak,60,167.47,167.77,32.99,5.53
LSP003568,CAM0018,2025-06-27,2025-06-27T12:38:00,FACTUAL,daytime,30,360.15,272.38,6.45,1.76
LSP003569,CAM0021,2025-11-14,2025-11-14T23:57:00,CATCHUP,post-peak,30,591.19,572.98,16.89,9.68
LSP003570,CAM0051,2025-11-14,2025-11-14T07:10:00,EXTRA,breakfast,10,664.29,666.33,13.56,9.04
LSP003571,CAM0056,2025-01-02,2025-01-02T21:18:00,MAIN,peak,30,302.17,309.31,25.64,7.93
LSP003572,CAM0015,2025-01-13,2025-01-13T08:32:00,CATCHUP,breakfast,30,420.22,426.97,11.39,4.86
LSP003573,CAM0022,2025-12-16,2025-12-16T20:00:00,CATCHUP,peak,30,481.28,474.94,25.86,12.28
LSP003574,CAM0054,2025-08-13,2025-08-13T12:15:00,MOVIES,daytime,30,516.52,501.15,7.07,3.54
LSP003575,CAM0028,2025-06-23,2025-06-23T10:58:00,MAIN,daytime,30,625.38,615.8,11.81,7.27
LSP003576,CAM0015,2025-11-30,2025-11-30T20:48:00,FACTUAL,peak,10,561.48,579.75,23.9,13.86
LSP003577,CAM0032,2025-07-17,2025-07-17T14:12:00,FACTUAL,daytime,30,702.36,725.07,6.64,4.81
LSP003578,CAM0051,2025-07-13,2025-07-13T18:02:00,MOVIES,pre-peak,30,720.81,742.55,22.19,16.48
LSP003579,CAM0033,2025-12-23,2025-12-23T23:23:00,CATCHUP,post-peak,30,384.89,398.98,14.69,5.86
LSP003580,CAM0026,2025-11-27,2025-11-27T21:27:00,MOVIES,peak,40,163.43,169.31,28.55,4.83
LSP003581,CAM0040,2025-05-01,2025-05-01T20:28:00,CATCHUP,peak,30,719.58,718.01,22.94,16.47
LSP003582,CAM0011,2025-05-23,2025-05-23T20:56:00,MAIN,peak,30,605.4,613.63,28.78,17.66
LSP003583,CAM0010,2025-05-13,2025-05-13T23:59:00,MOVIES,post-peak,30,60.94,59.93,17.86,1.07
